-12.264,41.746,232.687
-12.474,41.751,232.686
-12.679,41.756,232.705
-12.889,41.760,232.704
-13.099,41.764,232.678
-13.309,41.768,232.642
-13.514,41.773,232.656
-13.724,41.777,232.660
-13.929,41.782,232.649
-14.139,41.786,232.628
-14.349,41.790,232.597
-14.563,41.794,232.570
-14.768,41.798,232.549
-14.978,41.801,232.513
-15.188,41.806,232.522
-15.393,41.812,232.556
-15.603,41.816,232.565
-15.813,41.820,232.509
-16.023,41.824,232.498
-16.228,41.829,232.527
-16.438,41.834,232.521
-16.647,41.837,232.460
-16.862,41.839,232.379
-17.072,41.844,232.368
-17.282,41.849,232.381
-17.492,41.852,232.325
-17.701,41.855,232.289
-17.906,41.861,232.333
-18.112,41.866,232.367
-18.326,41.870,232.316
-18.536,41.874,232.305
-18.741,41.880,232.339
-18.951,41.884,232.328
-19.161,41.888,232.287
-19.371,41.891,232.261
-19.580,41.894,232.200
-19.790,41.899,232.178
-19.995,41.904,232.222
-20.205,41.909,232.226
-20.415,41.912,232.175
-20.625,41.917,232.164
-20.835,41.920,232.128
-21.050,41.924,232.082
-21.255,41.928,232.071
-21.455,41.935,232.180
-21.674,41.936,232.019
-21.889,41.940,231.998
-22.094,41.945,232.002
-22.299,41.949,232.006
-22.514,41.954,231.994
-22.719,41.958,231.993
-22.929,41.963,232.012
-23.134,41.968,232.001
-23.344,41.972,231.980
-23.553,41.976,231.964
-23.763,41.980,231.958
-23.973,41.985,231.947
-24.183,41.989,231.936
-24.393,41.993,231.895
-24.608,41.995,231.814
-24.813,42.000,231.843
-25.018,42.007,231.921
-25.223,42.012,231.940
-25.433,42.016,231.924
-25.643,42.020,231.893
-25.857,42.023,231.822
-26.067,42.027,231.791
-26.277,42.032,231.810
-26.482,42.037,231.829
-26.692,42.041,231.818
-26.902,42.045,231.782
-27.107,42.050,231.811
-27.312,42.055,231.820
-27.522,42.058,231.763
-27.731,42.062,231.727
-27.941,42.066,231.696
-28.151,42.069,231.645
-28.356,42.074,231.674
-28.561,42.079,231.678
-28.771,42.082,231.627
-28.981,42.086,231.601
-29.186,42.091,231.635
-29.386,42.097,231.659
-29.591,42.101,231.648
-29.800,42.105,231.622
-30.015,42.108,231.561
-30.230,42.111,231.494
-30.440,42.114,231.453
-30.644,42.119,231.447
-30.850,42.124,231.466
-31.054,42.128,231.470
-31.259,42.133,231.459
-31.460,42.139,231.518
-31.665,42.143,231.522
-31.884,42.146,231.441
-32.094,42.149,231.370
-32.308,42.152,231.309
-32.518,42.155,231.263
-32.723,42.160,231.267
-32.928,42.165,231.306
-33.133,42.169,231.279
-33.348,42.173,231.248
-33.548,42.178,231.267
-33.753,42.183,231.301
-33.958,42.188,231.290
-34.173,42.191,231.239
-34.383,42.195,231.213
-34.592,42.199,231.177
-34.797,42.203,231.166
-35.002,42.208,231.180
-35.207,42.213,231.189
-35.417,42.217,231.178
-35.627,42.222,231.182
-35.837,42.226,231.170
-36.057,42.229,231.089
-36.267,42.233,231.088
-36.477,42.238,231.107
-36.686,42.243,231.096
-36.896,42.247,231.095
-37.101,42.252,231.119
-37.311,42.257,231.118
-37.531,42.260,231.062
-37.751,42.263,230.966
-37.961,42.267,230.955
-38.166,42.273,230.988
-38.376,42.277,230.992
-38.595,42.281,230.951
-38.800,42.286,230.980
-39.010,42.291,230.974
-39.235,42.293,230.868
-39.454,42.296,230.787
-39.664,42.300,230.791
-39.874,42.305,230.795
-40.089,42.309,230.769
-40.299,42.313,230.742
-40.509,42.317,230.731
-40.724,42.322,230.735
-40.929,42.327,230.749
-41.139,42.332,230.758
-41.344,42.337,230.787
-41.559,42.341,230.751
-41.783,42.344,230.675
-41.993,42.348,230.639
-42.208,42.352,230.638
-42.418,42.356,230.616
-42.633,42.361,230.600
-42.843,42.365,230.589
-43.058,42.369,230.568
-43.272,42.373,230.542
-43.487,42.377,230.516
-43.692,42.382,230.535
-43.902,42.388,230.559
-44.117,42.392,230.523
-44.332,42.396,230.497
-44.537,42.401,230.516
-44.752,42.405,230.489
-44.972,42.408,230.443
-45.181,42.412,230.427
-45.391,42.417,230.431
-45.606,42.421,230.410
-45.821,42.425,230.369
-46.031,42.430,230.368
-46.236,42.435,230.402
-46.446,42.440,230.416
-46.661,42.444,230.385
-46.880,42.447,230.308
-47.100,42.451,230.267
-47.310,42.456,230.286
-47.515,42.461,230.330
-47.721,42.467,230.354
-47.926,42.472,230.373
-48.140,42.476,230.367
-48.350,42.480,230.351
-48.565,42.485,230.330
-48.775,42.489,230.334
-48.985,42.494,230.332
-49.210,42.497,230.266
-49.434,42.499,230.150
-49.654,42.503,230.109
-49.859,42.508,230.138
-50.059,42.514,230.197
-50.274,42.519,230.201
-50.489,42.523,230.160
-50.704,42.527,230.134
-50.914,42.531,230.138
-51.124,42.536,230.126
-51.348,42.538,230.040
-51.568,42.542,229.999
-51.768,42.548,230.058
-51.954,42.557,230.232
-52.140,42.565,230.396
-52.311,42.576,230.645
54.028,39.426,238.070
53.828,39.430,238.054
53.639,39.431,237.968
53.434,39.436,237.962
53.219,39.442,238.026
53.019,39.445,237.974
52.829,39.447,237.884
52.630,39.451,237.862
52.420,39.456,237.896
52.215,39.461,237.900
52.010,39.465,237.874
51.810,39.469,237.853
51.605,39.473,237.857
51.400,39.477,237.831
51.200,39.481,237.805
50.985,39.487,237.859
50.775,39.493,237.918
50.570,39.498,237.917
50.370,39.501,237.886
50.175,39.504,237.815
49.960,39.510,237.884
49.776,39.511,237.748
49.545,39.520,237.906
49.356,39.521,237.781
49.156,39.525,237.779
48.946,39.530,237.788
48.741,39.535,237.787
48.541,39.539,237.771
48.336,39.543,237.770
48.131,39.547,237.759
47.926,39.551,237.733
47.726,39.556,237.727
47.516,39.561,237.746
47.311,39.565,237.750
47.112,39.569,237.709
46.912,39.572,237.673
46.707,39.577,237.672
46.497,39.582,237.706
46.287,39.587,237.725
46.082,39.592,237.734
45.877,39.596,237.722
45.677,39.600,237.711
45.472,39.605,237.705
45.267,39.609,237.694
45.067,39.613,237.688
44.857,39.618,237.692
44.657,39.622,237.666
44.457,39.626,237.650
44.253,39.630,237.639
44.048,39.634,237.628
43.843,39.639,237.632
43.638,39.643,237.621
43.433,39.648,237.635
43.223,39.653,237.644
43.028,39.656,237.598
42.823,39.659,237.552
42.623,39.663,237.541
42.418,39.668,237.555
42.208,39.673,237.573
42.003,39.678,237.562
41.804,39.681,237.541
41.599,39.686,237.530
41.394,39.690,237.529
41.189,39.694,237.513
40.984,39.699,237.507
40.774,39.705,237.566
40.564,39.710,237.605
40.364,39.715,237.594
40.164,39.717,237.533
39.964,39.720,237.457
39.770,39.722,237.381
39.560,39.727,237.390
39.355,39.732,237.424
39.150,39.736,237.383
38.950,39.739,237.347
38.740,39.744,237.371
38.535,39.749,237.384
38.335,39.753,237.358
38.130,39.757,237.347
37.925,39.762,237.346
37.721,39.766,237.325
37.521,39.769,237.279
37.326,39.771,237.213
37.116,39.776,237.207
36.911,39.781,237.226
36.706,39.785,237.195
36.507,39.788,237.169
36.301,39.794,237.198
36.091,39.799,237.222
35.886,39.803,237.221
35.682,39.808,237.205
35.477,39.812,237.214
35.272,39.817,237.228
35.067,39.821,237.196
34.867,39.824,237.150
